Unnamed: 0,Yorumlar,Duygular
159,"['sahip', 'oldugum', 'en', 'uzun', 'iliskimi', 'de', 'sonlandirdim', '9yil', 'aradan', 'sonra', 'yolun', 'acik', 'olsun', 'turkcell']",['olumsuz']
160,"['ne', 'demişti', 'recep', 'ivedik', '.', ""denizli'nin"", 'gobeğinde', '2015', 'te', 'turkcell', 'çekmiyor', '.', 'turkcellhizmet', 'ne', 'çektin', 'be', 'turkcell']",['olumsuz']
161,"['attigim', 'bayram', 'mesajlarinin', 'çoğu', 'iletilmemis', 'saglik', 'olsun', 'turkcell', 'vicdanim', 'rahat']",['olumsuz']
162,"['turkcell', 'müşteri', 'hizmetleri', 'ya', 'benle', 'dalga', 'geçti', 'ya', 'da', 'bu', 'gece', ""turkcell'de"", 'bonzai', 'partisi', 'var', ':', ')', ')']",['olumsuz']
163,"['önce', 'internetimi', 'sonra', 'tl', 'lerimi', 'sömürdün', 'turkcell', '!', '!']",['olumsuz']
164,"['allah', 'cezanı', 'versin', 'turkcell', 'tüm', 'müşterilerini', 'kaybedersin', 'inşallah', '.']",['olumsuz']
165,"['hem', 'turkcell', '3g', 'hem', 'de', ""ttnet'te"", 'bir', 'sikinti', 'var', '.']",['olumsuz']
166,"['turkcellhizmet', 'turkcell', 'musteri', 'hizmetleri', 'diyorsunuz', 'ama', 'hizmet', 'kaliteniz', 'yerlerde', 'simkart', 'deyistir', 'dediniz', 'deyistim', 'problem', 'cozulmedi', '>', '>', '>']",['olumsuz']
167,"['turkcell', 'in', 'allah', 'belasını', 'versin', 'bu', 'da', 'ilk', 'bedduamdır']",['olumsuz']
168,"['turkcell', 'gece', 'vakti', 'helen', 'bir', 'mesaj', 'sebebiyle', '14₺', 'lik', 'faturama', 'ekleme', 'yapılmış', '.']",['olumsuz']
169,"['turkcell', 'yine', 'yaptı', 'showunu', '...', 'kullanmadıgım', 'internetin', 'nasıl', 've', 'hangi', 'aşımı', '!']",['olumsuz']
170,"['turkcell', ',', ""vın'ın"", 'kota', 'aşımından', 'kazandığı', 'parayı', 'yunanistan', ""'"", 'a', 'bağışlasa', 'hollanda', 'olurdu', 'komşu', '...']",['olumsuz']
171,"['turkcell', 'bize', 'telefon', 'numarasının', 'bize', 'ait', 'olduğuna', 'dair', 'sözleşme', 'gönderilecek', 'dendi', '.', '2', 'haftadır', 'mail', 'yok', '.', 'ama', 'hukuk', 'firması', 'hergün', 'arıyor', '.']",['olumsuz']
172,"['aylardır', 'evde', 'turkcell', 'düzgün', 'çekmiyor', ',', 'civarda', 'baz', 'kalmamış', ';', 'iki', 'akşamdır', 'uydunet', 've', 'teledünya', 'da', 'yok', '.', 'sorsan', 'hepsi', 'dünya', 'standartlarında', '!']",['olumsuz']
173,"['turkcell', 'olum', 'sehrin', 'ortasinda', '3g', 'yok', 'siz', '4g', 'diyosunuz', '?']",['olumsuz']
174,"['turkcell', 'hepyanında', 'o', 'kadar', 'faturayı', 'kime', 'ödesem', 'hep', 'yanımda', 'olur', 'zaten', 'sanki', 'babamın', 'hayrına', 'yanımdasın']",['olumsuz']
175,"['turkcell', 'yarın', '15', ""tl'yi"", 'geri', 'vermesin', 'bakım', 'neler', 'oluyor']",['olumsuz']
176,"['turkcell', 'e', 'kayıtlı', 'olan', '4', 'hattımıda', 'avea', 'ya', 'taşıyacağım', 'hafta', 'içinde', '.']",['olumsuz']
177,"['paket', 'bilgilerimi', 'ogrenmek', 'istiyorum', 'isleminiz', 'su', 'an', 'gerceklestirilemiyor', 'diyor', '.', 'bu', 'turkcell', 'uyuyor', 'mu', 'arkadas']",['olumsuz']
178,"['kartal8403', 'ahahah', 'senelerce', 'kazık', 'yedim', 'turkcell', 'den', 'böyle', 'iyi', 'boşver']",['olumsuz']
179,"['turkcell', 've', 'superonline', 'bizim', 'icin', 'bitmistir']",['olumsuz']
180,"['gecenin', 'köründe', 'attıkları', 'bilgilendirme', 'mesajları', 'yüzünden', 'uyandığım', 'turkcell', 'turkcell', 'neyin', 'kafasında', 'acaba', '!']",['olumsuz']
181,"['turkcell', 'önce', 'yurtiçindeki', 'eski', 'abonelerinize', 'adam', 'gibi', 'tarifelerle', 'gelin', 'de', 'yurtdışı', 'geri', 'kalsın', '...', 'eskileri', 'kazıklamayın', '..']",['olumsuz']
182,"['bu', 'gecede', 'turkcell', 'bayisine', 'küfür', 'etmeden', 'uyumam']",['olumsuz']
183,"['turkcell', 'turkcellhizmet', 'lütfen', ""youtube'dan"", '``', 'aaa', 'fotoğrafım', 'nasıl', '?', 'like', 'yağıyor', 'görüyor', 'musun', ""''"", 'şeklinde', 'ergence', 'reklamınızı', 'kaldırın', '.']",['olumsuz']
184,"['ultra', ',', 'mega', ',', 'hiper', 'hızlı', 'turkcell', 'hattımla', '15,3', ""mb'tın"", '10', 'mb', 'kısmını', ',', '17', 'dakikada', 'indirebildim.süpersin', 'turkcell']",['olumsuz']
185,"['benim', 'kullandigim', 'tarifenin', 'aynisi', 'turkcell', 'e', 'gelene', '25', 'tl', 'bana', 'ise', '49', 'tl', '.', 'valla', 'kaziklandigimi', 'dusunuyorum.en', 'azindan', 'hediye', 'net', 'verin']",['olumsuz']
186,"['10', 'yıldır', 'turkcell', 'kullanıyordum', 'bugün', 'itibariyle', 'vodafonetr', 'geçiyorum', '.', 'hayırlı', 'uğurlu', 'bol', 'kampanyali', 'olsun']",['olumsuz']
187,"['numara', 'taşıma', 'da', 'sim', 'kart', 'ücreti', 'alan', 'tek', 'operatör', 've', 'insanları', 'yanıltarak', 'turkcell', 'turkcellhizmet']",['olumsuz']
188,"['2', 'gundur', 'baglanti', 'sorunu', 'vardi', 'bu', 'gece', 'internet', 'tamamen', 'gitti', 'kalitesizsin', 'turkcellsuperonline', 'turkcell', 'superonlinetr', 'turkcellhizmet']",['olumsuz']
189,"['hani', 'her', 'yerde', 'çekiyodu', 'telefon', 'turkcell', 'gnctrkcll']",['olumsuz']
190,"['interneti', 'düzelteceğiniz', 'günü', 'sabırla', 'bekliyoruz', ',', 'genelde', 'çekmiyor', 'da', '!', '!', '!', 'turkcellhizmet', 'turkcell']",['olumsuz']
191,"['verdiğin', 'paket', 'resimleri', 'açmıyor', 'turkcell', 'nası', 'bi', 'iyimserlik', 'bu', '?']",['olumsuz']
192,"['turkcell', 'tam', 'bir', 'nefretimsin']",['olumsuz']
193,"['bu', 'turkcell', 'in', 'adı', 'çıkmış.avea', 'daha', 'çok', 'çekiyodu', 'valla']",['olumsuz']
194,"['tcellplatinum', 'turkcell', 'turkcellhizmet', 'platinuma', 'sinema', 'bileti', 'vereceğinize', 'düzgün', 'hizmet', 'verin']",['olumsuz']
195,"['turkcell', 'superonlinetr', 'bıde', 'hızlı', 'olsa', '.', 'da', 'kazık', 'atmasa', '.']",['olumsuz']
196,"['akilabiniz', 'turkcell', 'bunlar', 'vergi', 'levhasi', 'olan', 'resmi', 'tokatcilar', 'usta', '.', 'cakallar', 'yurt', 'disinda', 'ayni', 'tokatciligi', 'yapamiyolar', 'ama', '.']",['olumsuz']
197,"['gecenin', 'saat', '1', 'inde', 'faturayı', 'ödemedim', 'diye', 'hattımı', 'kullanıma', 'kapatan', 'hain', 'turkcell']",['olumsuz']
198,"['bu', 'turkcell', 'çok', 'çakal', 'varya']",['olumsuz']
199,"['nilatria', 'turkcell', 'hırsııız']",['olumsuz']
200,"['aslihayvani', 'her', 'yerden', 'çekiyor', 'diye', 'ama', 'değiştirecem', 'galiba', 'az', 'önce', 'müşteri', 'temsilcisiyle', 'konuşmak', 'için', 'para', 'ödedim', 'turkcell']",['olumsuz']
201,"['turkcell', 'numaralarımı', 'size', 'taşıdım.saat01:20', 'de', 'açılması', 'gerekirdi.ama', 'daha', 'açılmadı']",['olumsuz']
202,"['allahsız', 'turkcell', '2', 'şarkı', 'dinledik', 'diye', 'internet', 'paketi', 'biter', 'mi', 'ya', 'belki', 'efkarlıydık', 'ne', 'var']",['olumsuz']
203,"['neymiş', 'efendim', 'lira', 'yüklendiğini', 'biliyomuşum', 'neden', 'kontrol', 'etmiyomuşum', '.', 'koca', 'müşteri', 'temsilcisi', 'böyle', 'dedi', 'ya', '.', 'yarın', 'turkcell']",['olumsuz']
204,"['her', 'ay', 'turkcell', ""'"", 'e', 'fatura', 'bedelimin', '3', 'katını', 'ödemeye', 'bayılırım', '...']",['olumsuz']
205,"['turkcell', 'ne', 'oluyor', 'bu', 'internete']",['olumsuz']
206,"['2-', 'tcellplatinum', 'konu', 'iletildikten', 'sonra', 'turkcell', 'müş.hiz.4', 'kere', 'daha', 'aradım', 've', 'durumu', 'izah', 'ettim', ',', 'fakat', 'geri', 'dönüş', 'olmadı', 'hilmigulerordu']",['olumsuz']
207,"['turkcell', 'hadi', 'bana', 'açıklayın', 'akk', 'olmazsa', 'ne', 'olur', '?', 'akk', 'neden', 'var', '?', '2016', 'yılındayız', 'salın', 'şu', 'interneti', '.']",['olumsuz']
208,"['ya', 'senin', 'turkcell', 'kere', 'hemiiii']",['olumsuz']
209,"['turkcell', 'kazıklanmak', 'yetmiyormuş', 'gibi', 'puan', 'düşüyo', 'müsteri', 'hizmetlerini', 'arayınca', 'da', '``', 'allah', 'allah', 'sizin', 'puanınız', 'yüksek', 'olması', 'gerek', 'aslında', ""''""]",['olumsuz']
210,"['turkcell', 'faturanı', 'hiç', 'yatırmazsan', 'puanın', 'katlanıyo', ',', 'aylarca', 'düzenli', 'fatura', 'yatır', 'puanın', 'düşüyo', 'böyle', 'saçmalık', 'yok.sonra', 'neden', 'müşteri', 'kaybı', '.']",['olumsuz']
211,"['turkcell', 'dedik', 'bastaci', 'yaptik', 'nerdeyse', 'ama', 'ne', 'ses', 'kalitesi', 'guzel.ne', 'internet', 'hizi', 'bin', 'pisman', 'oldum', ':', '(', 'turkcellhizmet']",['olumsuz']
212,"['turkcell', 'bırak', 'ya', 'ne', 'hizmeti', 'bir', 'dakıkalık', 'internet', 'cihazı', 'arızasını', '24', 'saatte', '2', 'kez', 'aramama', 'rağmen', 'zor', 'çözdünüz', '?']",['olumsuz']
213,"['bu', 'yılın', 'ilk', 'kazığını', 'ben', 'yiyecem', 'herhalde', '.', '6', ""gb'lık"", 'internet', '23', 'gün', 'bile', 'yetmedi', '.', 'şimdiden', 'turkcell', 'güncel', 'fatura', 'tutarı', '95', 'tl', 'olmuş', '!']",['olumsuz']
214,"['turkcell', 'sifre', 'yollasa', 'faturamı', 'zamanında', 'pekala', 'öderdim', ',', 'musteri', 'hizmetlerine', 'de', 'ulaşılamıyor']",['olumsuz']
215,"['elveda', 'turkcell', '!']",['olumsuz']
216,"['bu', 'ülkenin', 'en', 'büyük', 'dolandırıcısı', 'sizsiniz', '!', 'turkcell']",['olumsuz']
217,"['turkcell', 'çekim', 'gücü', 'tırt', 'istanbul', 'gobegnde', 'çekmiyor', '.', 'dava', 'edicem', 'turkcell']",['olumsuz']
218,"['canın', 'cehenneme', 'turkcell']",['olumsuz']
219,"['turkcellhizmet', 'turkcell', 'çok', 'mu', 'zordu', 'oraya', 'seyyar', 'bir', 'baz', 'istasyonu', 'koymak', ',', 'bu', 'kadar', 'mı', 'tasarruftasınız', ',', 'evimde', 'çekmediği', 'yetmiyor', 'gibi']",['olumsuz']
220,"['turkcellhizmet', 'turkcell', 'bu', 'gece', 'santral', 'istanbulda', 'sadece', 'turkcell', 'aboneleri', 'ne', 'ileti', 'ne', 'de', 'foroğraf', 'atmayı', 'başaramadı', 'biliyor', 'musunuz', '?']",['olumsuz']
221,"['turkcell', 'aydın', 'merkezde', 'bile', 'en', 'kötü', '3g', 'sizde.sözde', 'internet', 'hızında', 'en', 'iyisiniz', 'diye', 'sizi', 'seçtik', 'kablumbağa', 'bile', 'daha', 'hızlı', '.']",['olumsuz']
222,"['vodafone', 'cekmiyordu.turkcell', ""'"", 'e', 'geçis', 'yaptik', 'ewde', 'tlf', 'çekmiyor', 'net', 'donuyor', 'buyur', 'burdan', 'yak', '..']",['olumsuz']
223,"['allahınız', 'varsa', 'şu', 'baz', 'istasyonunu', 'yaptırırsınız', 'artık', 'mahalledeki', 'herkes', 'aveaya', 'geçti', 'turkcell']",['olumsuz']
224,"['turkcell', 'bıktım', 'turkcell', 'müşteri', 'hizmetleri', 'ni', 'arayip', 'sotun', 'bildirmekte']",['olumsuz']
225,"[""turkcell'in"", 'son', 'reklamı', 'resmen', 'en', 'çirkin', 'reklam', 'listesinin', 'başında', 'o', 'ne', 'ya', 'öyle', 'off']",['olumsuz']
226,"['platinyum', 'paketim', 'var', '4gb', 'ınternet', '10', 'günde', 'bitiyor', '!', 'birde', 'üstüne', '4-5', 'tane', '250mb', 'alıyorum', '.', 'süper', 'kerizim', 'değil', 'mi', 'turkcell', 'turkcellhizmet']",['olumsuz']
227,"['evimde', 'internetim', 'cekmiyor', ',', 'turkcell', 'hikaye', ',', '3g', 'hepten', 'hikaye', 'turkcell', 'turkcellhizmet', 'superonlinetr']",['olumsuz']
228,"['ya', 'bi', 'yürü', 'git', 'turkcell', 'gibi', 'sövecem', 'haa']",['olumsuz']
229,"['gece', 'gece', 'mecburiyetten', 'turkcell', 'kullandığım', 'geldi', 'aklıma', 'darlandim']",['olumsuz']
230,"['of', 'turkcell', 'of']",['olumsuz']
231,"['turkcell', 'vodafone', 'falan', 'hikaye', 'anlatıyor', '.', 'bu', 'kadar', 'geriden', 'takip', 'etmek', 'zorunda', 'mıyız', 'dünyayı', '?']",['olumsuz']
232,"['bugün', 'de', 'turkcell', 'duygu', 'sömürüsü', 'yapmak', 'için', '46558', 'dakikalık', 'reklam', 'çekmiş']",['olumsuz']
233,"['yıl', '2015', 'benim', 'evimde', 'turkcell', 'çekmiyor', 'turkcellhizmet', 'turkcell']",['olumsuz']
234,"['superyardim', 'turkcell', 'superonline', '&', 'türk', 'telekom', 'işbirliği', 'ile', 'maksimum', 'hızda', 'fiber', 'rezalet', '!']",['olumsuz']
235,"[""turkcell'in"", 'akkli', 'interneti=ezıyet']",['olumsuz']
236,"['ınternetinizin', 'kalitesi', 'bana', 'vodafone', ""'"", 'u', 'özlettiniz', 'turkcell']",['olumsuz']
237,"['gecenin', 'bu', 'saatinde', 'yuvarlama', 'farkı', 'için', 'sms', 'gonderen', 'turkcell', 'i', 'tebrik', 'ederim', '.', 'uykuda', 'da', 'mi', 'rahat', 'yok', '!', 'turkcellhizmet']",['olumsuz']
238,"['reklamdaki', 'cocuklarin', 'sevimliligi', ""turkcell'in"", 'antipatikligini', 'kapatmiyor', '.']",['olumsuz']
239,"['bizim', 'evde', 'cekmiyosunuz', 'turkcell']",['olumsuz']
240,"['yirmi', 'birinci', 'yüzyılda', 'beşinci', 'katta', 'evimin', 'mutfağında', 'turkcell', 'çekmiyor', 'şuan', 'altı', 'tane', 'sandalyenin', 'üstünden', 'yazıyorum', 'ayıptır']",['olumsuz']
241,"['vodafonetr', 'içkale', 'kurumsal', 'mağazanız', 'sayesinde', ""turkcell'den"", '9', 'tane', 'hattımı', 'kullanamıyorum.sahtekar', 'dolandırıcı', 'üç', 'kağıtçısınız']",['olumsuz']
242,"['2013', 'sonunda', '35.2', 'milyon', 'abone', 'sayısı', 'olan', ""turkcell'in"", ',', '2014', 'sonu', 'itibariyle', 'abone', 'sayısı', '34.6', 'milyona', 'düştü', '.']",['olumsuz']
243,"['turkcell', 'reklamda', 'da', 'söylendigi', 'gibi', 'dümdük', 'müşteri', 'hizmetlerini', 'arıyorum', 'kimse', 'bakmıyor', '.', 'dümdük', 'corc', 'amcaya', 'şikayetmi', 'edelim']",['olumsuz']
244,"['turkcell', 'sağolasun', 'internetimizi', 'kesti', 'zaten', 'elektiriğimizi', 'kesen', 'kesti', 'gündemden', 'bir', 'haber', 'kaldık', 'olan', 'biten', 'ne', 'resmen', 'fikrim', 'yok', '.']",['olumsuz']
245,"['müşteri', 'temsilciniz', 'bana', 'sormadan', 'ek', 'paket', 'talep', 'etme', 'hakkımı', 'kaldırmış', 'bunu', 'telefon', 'kullanana', 'sormadan', 'nasıl', 'yapabiliyor', 'acaba', '?', 'turkcell']",['olumsuz']
246,"['turkcell', 'ne', 'belaymış', 'ya', 'ocağıma', 'incir', 'ağacı', 'dikti', 'terk', 'ediyorum', 'haketti', 'artık']",['olumsuz']
247,"['anahtarvrvrvr', 'avea', 'vodafonetr', 'turkcell', 'yazıklar', 'olsun', 'tüm', 'operatörlere', '.']",['olumsuz']
248,"['eşşek', 'yüküyle', 'para', 'ödedigim', 'turkcell', 'gsm', 'operatörü', 'kağnı', 'gibi', 'çalışan', 'internet', 'hizmetin', 'için', 'kalite', 'standârtları', '...']",['olumsuz']
249,"[""turkcell'den"", 'ergen', 'twiti']",['olumsuz']
250,"['Attığım', 'her', 'SMS', 'için', 'bana', 'küfredeceksiniz', '.', '-Turkcell']",['olumsuz']
251,"['Ayrıca', 'hayat', 'paylasınca', 'guzel', 'degıl', 'Turkcell', '.', 'Negatıf', 'ruh', 'halı', 'aktıflestırıldı', '..']",['olumsuz']
252,"['Su', 'saatte', 'bile', ""Turkcell'den"", 'nefret', 'etme', 'sebebimin', 'reklamlari', 'oldugunu', 'animsadim', '..', 'Ne', 'lanet', ',', 'ne', 'igrenc', 'reklam', 'onlar', '.']",['olumsuz']
253,"['turkcell', 'ömrümü', 'yedin', 'ömrümü', '!']",['olumsuz']
254,"['turkcell', 'dakika', 'gönderdi', 'ama', 'sadece', 'turkcellerle', 'konuşabiliyorum', 'ne', 'kötü', 'ya', 'diğer', 'operatörleri', 'arıyamıyorum', ':', '(']",['olumsuz']
255,"['Sömürgeci', 'turkcell', 'anında', 'çekiyo', 'paramı', 'yenilenemedi', 'internet', 'paketim', ':', '(']",['olumsuz']
256,"[""Turkcell'in"", 'ses', 'tanıma', 'kaydını', 'yapmak', 'zorunda', 'olmak', 'korkunç', 'bir', 'duygu', '!', 'Neden', 'bu', 'aptal', 'cümleyi', '3', 'kez', 'tekrarlamak', 'zorundayım', ':', '(']",['olumsuz']
257,"['Turkcell', 'reklamındaki', 'kadın', 'yüzünden', 'hattımı', 'değiştirmek', 'zorunda', 'mıyaam', ':', '(']",['olumsuz']
258,"['Turkcell', 'iyice', 'zıvanadan', 'çıktı', ':', 'D', 'giderek', 'batıyor', 'çekmiyor', 'telefon', '.', 'Hani', '4', 'çekiyordu', '?']",['olumsuz']
259,"['Puk', 'kodumu', 'öğrenmek', 'için', 'aradığım', ""Turkcell'in"", 'zayıf', 'güvenlik', 'soruları', 'beni', 'şaşırttı', '!', 'Böyle', 'olmamalıydı', 'acep', '!']",['olumsuz']
260,"['turkcell', 'hem', 'bedava', 'konusma', 'verıyor', 'ama', 'konusmama', 'ızın', 'vermıyor', 'nasıl', 'oluyor', 'bu', 'anlamadım', ':', 'D', ':', 'D']",['olumsuz']
261,"['Bu', 'arada', 'Turkcell', 'internetiyle', 'TTNET', 'kapışır', 'yemin', 'ederim', 'bu', 'ne', 'yavaşlık', '!', '!']",['olumsuz']
262,"['sevgili', 'turkcell', '..', '``', ""turkcell'lilerin"", 'yurt', 'dışında', 'kafası', 'rahat', ""''"", 'diyorsun', 'lakin', 'yurt', 'içinde', 'kafası', 'bi', 'dünya', '..', 'haberin', 'olsun', '..', 'çok', 'öpüyorum', '.']",['olumsuz']
263,"['Turkcell', 'kadar', 'gıcık', 'bir', 'operatör', 'yok', 'herhalde', '.', 'Ulan', 'ne', 'kadar', 'süre', 'lira', 'yüklemediğimi', 'mesaj', 'atarak', ',', 'beni', 'rencide', 'ediyor', '...']",['olumsuz']
264,"['Turkcell', 'in', 'söylenenden', 'fazla', 'gelen', 'faturalarını', 'kınıyorum', '!']",['olumsuz']
265,"['Kontör', 'yükledim', 've', 'turkcell', 'hiç', 'sormadan', 'takır', 'takır', 'hepsini', 'çekti.Sms', 'yapacak', 'kontor', 'kalmadı.Şimdi', 'küfür', 'edende', 'mi', 'suç', 'ettirende', 'mi', '?']",['olumsuz']
266,"['Turkcell', '4', 'u', 'geçtim', 'bizim', 'evde', '3', 'çek', 'yeter', '..', 'Internete', 'bağlanamiyorum', 'besirlide', 'bu', 'ne', 'iş', 'arkadaş']",['olumsuz']
267,"['Daha', 'sms', 'hakkı', 'dolmasına', 'iki', 'gün', 'vardı', 'haber', 'vermeden', 'elimden', 'aldı', 'turkcell', 'ya', 'şerefsizler', ':', '(']",['olumsuz']
268,"['Turkcell', 'kampanyaları', 'yüzünden', 'millet', 'obez', 'olacak']",['olumsuz']
269,"['Turkcell', 'gene', 'sömürdün', 'beni', 'bee', ':', 'D']",['olumsuz']
270,"[""Turkcell'den"", 'gelen', 'faturam', 'dudak', 'uçuklattı', ':', ')', ')']",['olumsuz']
271,"['Turkcell', ""'"", 'e', 'noldu', 'ya', ':', '(', '(', '(', '(']",['olumsuz']
272,"['Asansörde', 'bile', 'telefonum', 'cekmezken', 'Turkcell', 'in', 'yerin', 'bilmem', 'kaç', 'metre', 'altında', 'çeker', 'reklamı', 'birşey', 'ifade', 'etmiyor']",['olumsuz']
273,"['Köye', 'dogru', 'çıktıkça', 'Turkcell', 'in', 'çekim', 'gücü', 'azalıyo', ':', 'D']",['olumsuz']
274,"['Turkcell', ',', 'ne', '4', 'ne', '3', 'ne', 'de', '2', ""Anadolu'da"", 'sehir', 'merkezinde', 'bile', '3G', 'iyi', 'cekmiyor', '...']",['olumsuz']
275,"['Turkcell', '1', 'kere', 'mantıklı', 'bişey', 'yapsa', 'zaten', 'sadece', '1', 'kere', 'sömürmese', 'kendime', 'selocan', 'şapkası', 'alıp', 'sokak', 'sokak', 'dolaşıcam', '.']",['olumsuz']
276,"['kaplumbağanın', 'hızı', ',', ""Turkcell'in"", 'internet', 'hızından', 'daha', 'hızlıdır']",['olumsuz']
277,"['Neşet', ""Ertaş'ın"", 'ölümü', 'sonrasında', ""Turkcell'in"", 'kullanıcılarına', 'gönderdiği', 'SMS', 'tüm', ""Türkiye'yi"", 'şoke', 'etti', '.', 'http', ':', '//t.co/uGi0NpKi']",['olumsuz']
278,"['Artık', ',', 'Turkcell', 'ömrümü', 'yiyemeyecek', ',', ""avea'ya"", 'ya', 'geçtim', '...', '@', '_MehmetDinc_']",['olumsuz']
279,"[""Turkcell'in"", 'yuz', 'kara', 'reklami', 'yine', 'yayinlanmaya', 'baslamis', ',', 'harranli', 'emine', 'harvardli', 'emilyden', 'daha', 'hizli', 'video', 'izliyormus', ':', ')', 'cag', 'atladik', 'cag']",['olumsuz']
280,"['turkcell', 'bu', 'ay', 'herkese', 'mi', 'sisirdi', 'bana', 'mi', 'ozel', 'yoksa', 'ben', 'yurt', 'disina', 'mi', 'gittim', 'de', 'hatirlamiyorum']",['olumsuz']
281,"['Puk', 'kodunu', 'almak', 'için', 'turkcell', 'müşteri', 'hizmetleriyle', 'yarım', 'saat', 'konuştum', '.']",['olumsuz']
282,"['Turkcell', 'acunun', 'programinlarinda', 'reklam', 'yapmaktan', 'vazgecsin', 'artik', 'ya']",['olumsuz']
283,"['Bir', 'de', 'diger', 'sacma', 'turkcell', 'reklami', 'gencleri', 'anneye', 'yalan', 'soylemeye', 'ozendiriyooo', '!', '!', 'Izleyen', 'her', 'cocuk', 'aklindan', 'gecirir']",['olumsuz']
284,"[""Turkcell'in"", 'Hülya', 'Koçtiğitli', 'reklamında', '\\denizin', 'ortası\\', ""''"", 'yazan', 'yerde', 'gayet', '\\', ""''"", ""İstanbul'un"", 'ortası\\', ""''"", 'ne', 'kadar', 'samiyetsiz', 'bir', 'reklam', ""''""]",['olumsuz']
285,"['her', 'turkcell', 'reklami', 'gibi', 'hulya', 'kocyigitli', 'reklam', 'de', 'berbat', '.']",['olumsuz']
286,"['Dilsizlere', 'hat', 'satmak', 'için', 'elemanlarına', 'işaret', 'dili', 'öğreten', 'üstüne', 'reklam', 'yapan', ""Turkcell'in"", 'kafasını', 'yaşamak', 'istiyorum', '.']",['olumsuz']
287,"['Turkcell', 'hit', 'şarkılarla', 'reklam', 'yapıyorsun', 'ama', 'olmuyor', 'başka', 'bi', 'seyler', 'bul', 'daha', 'iyi', '.']",['olumsuz']
288,"[""Turkcell'de"", 'son', '3', 'saat', '..', 'Sonra', 'ver', 'elini', 'Freezone', ':', ')']",['olumsuz']
289,"['10', 'yıldan', 'beri', 'Superonline', 'uzantılı', ""e-mail'imin"", 'bedelsiz', 'bir', 'ek', 'hesabı', 'vardı', '.', 'İlk', 'defa', 'bu', 'yıl', 'onun', 'için', 'bedel', 'istendi', '.', 'Turkcell', 'affetmez', '.']",['olumsuz']
290,"['Turkcell', 'yine', 'saçmalamaya', 'başladı', 'paketi', 'iptal', 'ediyorum', 'aboneliğiniz', 'bulunmamaktadır', 'diyo', 'yüklüyorum', 'aboneliğiniz', 'var', 'diyo']",['olumsuz']
291,"['O', 'kadar', ""GB'dan"", 'nasıl', 'o', 'kadar', 'MB', 'kalabildi', '?', ""ALLAH'IN"", 'YOK', 'MU', 'TURKCELL', '?', 'Tamam', ',', 'sakinim', '.']",['olumsuz']
292,"['şu', 'turkcell', 'reklamı', 'niye', 'varki', 'biz', 'tatilde', 'değiliz', 'nispet', 'yapar', 'gibi', 'her', 'izlediğimde', 'moralim', 'bozuluyo', 'be']",['olumsuz']
293,"['Turkcell', 'kadar', 'beyinsiz', 'bir', 'operatör', 'görmedim', 'ben', 'ömrü', 'hayatımda', '.', 'Bir', 'sms', 'paketi', 'iptalinin', 'neyini', 'anlamıyorsunuz', 'gerzekler.Çıldırdım', 'burda', '!']",['olumsuz']
294,"['İnternet', 'paketim', '8', 'günde', 'nasıl', 'biter', 'he', 'bi', 'anlatsana', 'Turkcell']",['olumsuz']
295,"['Bu', 'turkcell', 'kadar', 'beyinsiz', 'operatör', 'görmedim.Internet', 'paketim', 'olmasına', 'rağmen', 'hattımda', 'tl', 'yok', 'diye', 'internete', 'giremiyorum']",['olumsuz']
296,"['Mesaj', 'hakkımı', 'yanlışlıkla', 'Turkcell', 'içi', 'yaptım', ',', 'kime', 'mesaj', 'atsam', 'TL', 'gidiyor', '.', 'Ne', 'kadar', 'güzel', '.']",['olumsuz']
297,"['Sözde', 'heryerde', 'çeken', 'Turkcell', 'neden', 'Üsküdar-Eminönü', 'vapurunda', 'neden', 'çekmiyor', '?', '@', 'TurkcellHizmet', '@', 'Turkcell']",['olumsuz']
298,"['Turkcell', 'reklamları', 'çok', 'ilginç', 'geliyor', '.', 'Ayda', '29', 'liraya', 'her', 'yöne', '1000', 'dakika', 've', '4', 'GB', '3g', 'internet', 'kullanınca', '19', 'liraya', '1', 'GB', 'reklamı', 'güldürüyor']",['olumsuz']
299,"['Ve', 'Turkcell', 'Yildizli', ""Geceler'in"", 'finalini', 'Harbiye', ""Acikhava'da"", 'yuzerek', 'yaptik', '..', '☔️']",['olumsuz']
300,"['3G', 'her', 'zaman', 'ki', 'gibi', 'pilden', 'çok', 'yakıyor', 've', 'hiç', 'çekmiyor', 'turkcell', '!', 'Edge', 'daha', 'stabil', 'yavaşlık', 've', 'bağlantı', 'konusunda', '.']",['olumsuz']
301,"['Sabahın', 'köründe', 'milletin', 'sevgilisi', 'mesaj', 'yazar', 'bana', 'da', 'turkcell']",['olumsuz']
